seed,scenario_family,decision_date,budget,latency_days,theta,high_risk_threshold,top_share,base_policy_value,base_stale_regret,base_relative_loss,base_target_overlap,base_missed_at_risk,base_window_miss_rate,partial_reopt_policy_value,partial_reopt_stale_regret,partial_reopt_regret_recovery_ratio,partial_reopt_full_refresh_value_ratio,partial_reopt_optimization_call_ratio
43,promotion-heavy,2025-04-23,7250000,3,0.1,0.8,0.15,166740362.418709,-2648660.430756,-0.016141,0.875,0.188995,0.007194,163703344.136912,388357.851041,-1.146624,0.997633,0.08131
43,promotion-heavy,2025-04-23,7250000,3,0.15,0.8,0.15,166740362.418709,-2648660.430756,-0.016141,0.875,0.188995,0.007194,165053837.227107,-962135.239154,-0.636746,1.005863,0.050024
43,promotion-heavy,2025-04-23,11530000,3,0.05,0.8,0.15,209193386.422095,-1074849.91551,-0.005165,0.829374,0.251202,0.003666,205136550.371473,2981986.135112,-3.774328,0.985672,0.170442
43,promotion-heavy,2025-04-23,11530000,3,0.1,0.8,0.15,209193386.422095,-1074849.91551,-0.005165,0.829374,0.251202,0.003666,207224042.497603,894494.008982,-1.832204,0.995702,0.08131
43,promotion-heavy,2025-04-23,11530000,3,0.15,0.8,0.15,209193386.422095,-1074849.91551,-0.005165,0.829374,0.251202,0.003666,208187276.941945,-68740.43536,-0.936046,1.00033,0.050024
43,promotion-heavy,2025-04-23,2640000,7,0.05,0.8,0.15,83341953.094479,-1573863.410641,-0.019248,0.930612,0.09697,0.069106,80057357.569965,1710732.113873,-2.086964,0.979078,0.170279
43,promotion-heavy,2025-04-23,2640000,7,0.1,0.8,0.15,83341953.094479,-1573863.410641,-0.019248,0.930612,0.09697,0.069106,80544764.040563,1223325.643275,-1.777276,0.985039,0.082288
43,promotion-heavy,2025-04-23,2640000,7,0.15,0.8,0.15,83341953.094479,-1573863.410641,-0.019248,0.930612,0.09697,0.069106,81254370.744667,513718.939171,-1.326406,0.993717,0.052143
43,promotion-heavy,2025-04-23,7250000,7,0.05,0.8,0.15,167043241.80258,-2951539.814627,-0.017987,0.873596,0.196172,0.024113,162161457.821406,1930244.166547,-1.653979,0.988237,0.170279
43,promotion-heavy,2025-04-23,7250000,7,0.1,0.8,0.15,167043241.80258,-2951539.814627,-0.017987,0.873596,0.196172,0.024113,163539307.61693,552394.371023,-1.187155,0.996634,0.082288
43,promotion-heavy,2025-04-23,7250000,7,0.15,0.8,0.15,167043241.80258,-2951539.814627,-0.017987,0.873596,0.196172,0.024113,164652677.481606,-560975.493653,-0.809938,1.003419,0.052143
43,promotion-heavy,2025-04-23,11530000,7,0.05,0.8,0.15,208677263.378408,-558726.871823,-0.002685,0.822894,0.262019,0.012565,204853535.768397,3265000.738188,-6.843644,0.984312,0.170279
43,promotion-heavy,2025-04-23,11530000,7,0.1,0.8,0.15,208677263.378408,-558726.871823,-0.002685,0.822894,0.262019,0.012565,206486372.61527,1632163.891315,-3.92122,0.992158,0.082288
43,promotion-heavy,2025-04-23,11530000,7,0.15,0.8,0.15,208677263.378408,-558726.871823,-0.002685,0.822894,0.262019,0.012565,207886678.645039,231857.861546,-1.414975,0.998886,0.052143
43,dormancy-heavy,2025-04-23,2640000,1,0.05,0.8,0.15,75109207.176107,-2352379.602485,-0.032332,0.925926,0.111801,0.020408,72230017.51592,526810.057702,-1.223948,0.992759,0.135245
43,dormancy-heavy,2025-04-23,2640000,1,0.1,0.8,0.15,75109207.176107,-2352379.602485,-0.032332,0.925926,0.111801,0.020408,72240891.309545,515936.264077,-1.219325,0.992909,0.061757
43,dormancy-heavy,2025-04-23,2640000,1,0.15,0.8,0.15,75109207.176107,-2352379.602485,-0.032332,0.925926,0.111801,0.020408,73756266.455275,-999438.881653,-0.575137,1.013737,0.038455
43,dormancy-heavy,2025-04-23,7250000,1,0.05,0.8,0.15,140990003.412051,-1373934.322364,-0.009841,0.890521,0.175947,0.006631,137791433.138041,1824635.951646,-2.328037,0.986931,0.135245
43,dormancy-heavy,2025-04-23,7250000,1,0.1,0.8,0.15,140990003.412051,-1373934.322364,-0.009841,0.890521,0.175947,0.006631,138367882.701749,1248186.387938,-1.908476,0.99106,0.061757
43,dormancy-heavy,2025-04-23,7250000,1,0.15,0.8,0.15,140990003.412051,-1373934.322364,-0.009841,0.890521,0.175947,0.006631,139505355.818224,110713.271463,-1.080581,0.999207,0.038455
43,dormancy-heavy,2025-04-23,11530000,1,0.05,0.8,0.15,169502783.929025,-58557.73886,-0.000346,0.86904,0.189485,0.003344,168708781.792142,735444.398023,-13.559303,0.99566,0.135245
43,dormancy-heavy,2025-04-23,11530000,1,0.1,0.8,0.15,169502783.929025,-58557.73886,-0.000346,0.86904,0.189485,0.003344,169165952.60122,278273.588945,-5.752123,0.998358,0.061757
43,dormancy-heavy,2025-04-23,11530000,1,0.15,0.8,0.15,169502783.929025,-58557.73886,-0.000346,0.86904,0.189485,0.003344,169474467.757848,-30241.567683,-0.48356,1.000178,0.038455
43,dormancy-heavy,2025-04-23,2640000,3,0.05,0.8,0.15,75528184.37562,-2771356.801998,-0.038091,0.909465,0.136646,0.037657,72211779.428156,545048.145466,-1.196672,0.992509,0.144533
43,dormancy-heavy,2025-04-23,2640000,3,0.1,0.8,0.15,75528184.37562,-2771356.801998,-0.038091,0.909465,0.136646,0.037657,72571747.797741,185079.775881,-1.066783,0.997456,0.067786
43,dormancy-heavy,2025-04-23,2640000,3,0.15,0.8,0.15,75528184.37562,-2771356.801998,-0.038091,0.909465,0.136646,0.037657,73851873.672782,-1095046.09916,-0.60487,1.015051,0.04204
43,dormancy-heavy,2025-04-23,7250000,3,0.05,0.8,0.15,140539659.464648,-923590.374961,-0.006615,0.870494,0.209354,0.012312,137647715.711068,1968353.378619,-3.131197,0.985902,0.144533
43,dormancy-heavy,2025-04-23,7250000,3,0.1,0.8,0.15,140539659.464648,-923590.374961,-0.006615,0.870494,0.209354,0.012312,138113781.581038,1502287.508649,-2.626573,0.98924,0.067786
43,dormancy-heavy,2025-04-23,7250000,3,0.15,0.8,0.15,140539659.464648,-923590.374961,-0.006615,0.870494,0.209354,0.012312,138714044.74009,902024.349597,-1.97665,0.993539,0.04204
43,dormancy-heavy,2025-04-23,11530000,3,0.05,0.8,0.15,169658541.259922,-214315.069757,-0.001265,0.855608,0.212486,0.006024,168324873.283871,1119352.906294,-6.222931,0.993394,0.144533
43,dormancy-heavy,2025-04-23,11530000,3,0.1,0.8,0.15,169658541.259922,-214315.069757,-0.001265,0.855608,0.212486,0.006024,169347830.097094,96396.093071,-1.449787,0.999431,0.067786
43,dormancy-heavy,2025-04-23,11530000,3,0.15,0.8,0.15,169658541.259922,-214315.069757,-0.001265,0.855608,0.212486,0.006024,169629274.033496,-185047.843331,-0.136562,1.001092,0.04204
43,dormancy-heavy,2025-04-23,2640000,7,0.05,0.8,0.15,75662010.493334,-2905182.919712,-0.03993,0.901235,0.149068,0.077551,71676679.768426,1080147.805196,-1.3718,0.985154,0.15431
43,dormancy-heavy,2025-04-23,2640000,7,0.1,0.8,0.15,75662010.493334,-2905182.919712,-0.03993,0.901235,0.149068,0.077551,72349191.114794,407636.458828,-1.140314,0.994397,0.074955
43,dormancy-heavy,2025-04-23,2640000,7,0.15,0.8,0.15,75662010.493334,-2905182.919712,-0.03993,0.901235,0.149068,0.077551,72358199.600575,398627.973047,-1.137213,0.994521,0.047417
43,dormancy-heavy,2025-04-23,7250000,7,0.05,0.8,0.15,141120971.067616,-1504901.977929,-0.010779,0.857143,0.231626,0.026063,137588092.249108,2027976.840579,-2.347581,0.985475,0.15431
43,dormancy-heavy,2025-04-23,7250000,7,0.1,0.8,0.15,141120971.067616,-1504901.977929,-0.010779,0.857143,0.231626,0.026063,138030860.926326,1585208.163361,-2.053363,0.988646,0.074955
43,dormancy-heavy,2025-04-23,7250000,7,0.15,0.8,0.15,141120971.067616,-1504901.977929,-0.010779,0.857143,0.231626,0.026063,139027060.925153,589008.164534,-1.391393,0.995781,0.047417
43,dormancy-heavy,2025-04-23,11530000,7,0.05,0.8,0.15,169430836.035463,13390.154702,7.9e-05,0.843519,0.228916,0.012709,168016130.897357,1428095.292808,-105.652636,0.991572,0.15431
43,dormancy-heavy,2025-04-23,11530000,7,0.1,0.8,0.15,169430836.035463,13390.154702,7.9e-05,0.843519,0.228916,0.012709,168955535.269561,488690.920604,-35.496286,0.997116,0.074955
43,dormancy-heavy,2025-04-23,11530000,7,0.15,0.8,0.15,169430836.035463,13390.154702,7.9e-05,0.843519,0.228916,0.012709,169316390.956269,127835.233896,-8.546957,0.999246,0.047417
43,seasonal-shift,2025-04-23,2640000,1,0.05,0.8,0.15,75183509.89406,-330672.69133,-0.004418,0.931034,0.1,0.012987,74738975.344422,113861.858308,-1.344334,0.998479,0.155613
43,seasonal-shift,2025-04-23,2640000,1,0.1,0.8,0.15,75183509.89406,-330672.69133,-0.004418,0.931034,0.1,0.012987,75238669.488044,-385832.285314,0.16681,1.005155,0.07023
43,seasonal-shift,2025-04-23,2640000,1,0.15,0.8,0.15,75183509.89406,-330672.69133,-0.004418,0.931034,0.1,0.012987,75236591.18381,-383753.98108,0.160525,1.005127,0.043344
43,seasonal-shift,2025-04-23,7250000,1,0.05,0.8,0.15,150451152.177849,-2377552.79833,-0.016057,0.880113,0.1975,0.004342,146530396.603164,1543202.776355,-1.649072,0.989578,0.155613
43,seasonal-shift,2025-04-23,7250000,1,0.1,0.8,0.15,150451152.177849,-2377552.79833,-0.016057,0.880113,0.1975,0.004342,147979674.463185,93924.916334,-1.039505,0.999366,0.07023
43,seasonal-shift,2025-04-23,7250000,1,0.15,0.8,0.15,150451152.177849,-2377552.79833,-0.016057,0.880113,0.1975,0.004342,148587836.27365,-514236.894131,-0.783712,1.003473,0.043344
43,seasonal-shift,2025-04-23,11530000,1,0.05,0.8,0.15,183195534.028979,-995350.295037,-0.005463,0.826545,0.266979,0.002177,180485067.113332,1715116.62061,-2.723129,0.990587,0.155613
43,seasonal-shift,2025-04-23,11530000,1,0.1,0.8,0.15,183195534.028979,-995350.295037,-0.005463,0.826545,0.266979,0.002177,181969058.021927,231125.712015,-1.232205,0.998731,0.07023
43,seasonal-shift,2025-04-23,11530000,1,0.15,0.8,0.15,183195534.028979,-995350.295037,-0.005463,0.826545,0.266979,0.002177,182323238.161965,-123054.428023,-0.876371,1.000675,0.043344
43,seasonal-shift,2025-04-23,2640000,3,0.05,0.8,0.15,76248811.656779,-1395974.454049,-0.01865,0.918103,0.126667,0.022222,74802052.18449,50785.01824,-1.03638,0.999322,0.161154
43,seasonal-shift,2025-04-23,2640000,3,0.1,0.8,0.15,76248811.656779,-1395974.454049,-0.01865,0.918103,0.126667,0.022222,75538153.086062,-685315.883332,-0.509077,1.009156,0.071859
43,seasonal-shift,2025-04-23,2640000,3,0.15,0.8,0.15,76248811.656779,-1395974.454049,-0.01865,0.918103,0.126667,0.022222,75839459.089264,-986621.886534,-0.293238,1.013181,0.044158
43,seasonal-shift,2025-04-23,7250000,3,0.05,0.8,0.15,150663208.232731,-2589608.853212,-0.017489,0.87024,0.2075,0.007236,146493803.87485,1579795.504669,-1.610052,0.989331,0.161154
43,seasonal-shift,2025-04-23,7250000,3,0.1,0.8,0.15,150663208.232731,-2589608.853212,-0.017489,0.87024,0.2075,0.007236,147898494.257984,175105.121535,-1.067618,0.998817,0.071859
43,seasonal-shift,2025-04-23,7250000,3,0.15,0.8,0.15,150663208.232731,-2589608.853212,-0.017489,0.87024,0.2075,0.007236,148915768.896464,-842169.516945,-0.674789,1.005688,0.044158
43,seasonal-shift,2025-04-23,11530000,3,0.05,0.8,0.15,183006843.805302,-806660.07136,-0.004427,0.822331,0.271663,0.0036,180424940.464247,1775243.269695,-3.200733,0.990257,0.161154
43,seasonal-shift,2025-04-23,11530000,3,0.1,0.8,0.15,183006843.805302,-806660.07136,-0.004427,0.822331,0.271663,0.0036,181519614.364515,680569.369427,-1.843688,0.996265,0.071859
43,seasonal-shift,2025-04-23,11530000,3,0.15,0.8,0.15,183006843.805302,-806660.07136,-0.004427,0.822331,0.271663,0.0036,181999130.88413,201052.849812,-1.249241,0.998897,0.044158
43,seasonal-shift,2025-04-23,2640000,7,0.05,0.8,0.15,76281935.344575,-1429098.141845,-0.019092,0.900862,0.153333,0.044643,74190806.507018,662030.695712,-1.463251,0.991156,0.162294
43,seasonal-shift,2025-04-23,2640000,7,0.1,0.8,0.15,76281935.344575,-1429098.141845,-0.019092,0.900862,0.153333,0.044643,74807190.494289,45646.708441,-1.031941,0.99939,0.074792
43,seasonal-shift,2025-04-23,2640000,7,0.15,0.8,0.15,76281935.344575,-1429098.141845,-0.019092,0.900862,0.153333,0.044643,75443133.929816,-590296.727086,-0.586945,1.007886,0.045136
43,seasonal-shift,2025-04-23,7250000,7,0.05,0.8,0.15,150695849.770489,-2622250.39097,-0.017709,0.867419,0.2225,0.014514,146287324.59209,1786274.787429,-1.681199,0.987937,0.162294
43,seasonal-shift,2025-04-23,7250000,7,0.1,0.8,0.15,150695849.770489,-2622250.39097,-0.017709,0.867419,0.2225,0.014514,147825983.358519,247616.021,-1.094429,0.998328,0.074792
43,seasonal-shift,2025-04-23,7250000,7,0.15,0.8,0.15,150695849.770489,-2622250.39097,-0.017709,0.867419,0.2225,0.014514,148727512.171183,-653912.791664,-0.750629,1.004416,0.045136
43,seasonal-shift,2025-04-23,11530000,7,0.05,0.8,0.15,182317170.043608,-116986.309666,-0.000642,0.820225,0.269321,0.007102,180230609.841628,1969573.892314,-17.835935,0.98919,0.162294
43,seasonal-shift,2025-04-23,11530000,7,0.1,0.8,0.15,182317170.043608,-116986.309666,-0.000642,0.820225,0.269321,0.007102,181207161.980131,993021.753811,-9.488359,0.99455,0.074792
43,seasonal-shift,2025-04-23,11530000,7,0.15,0.8,0.15,182317170.043608,-116986.309666,-0.000642,0.820225,0.269321,0.007102,181855867.863274,344315.870668,-3.943215,0.99811,0.045136
43,complaint-heavy,2025-04-30,2640000,1,0.05,0.8,0.15,73138706.719897,-1772663.295735,-0.024839,0.847458,0.226415,0.014423,72332790.353703,-966746.929541,-0.454636,1.013546,0.137001
43,complaint-heavy,2025-04-30,2640000,1,0.1,0.8,0.15,73138706.719897,-1772663.295735,-0.024839,0.847458,0.226415,0.014423,72931646.744059,-1565603.319897,-0.116807,1.021938,0.055324
43,complaint-heavy,2025-04-30,2640000,1,0.15,0.8,0.15,73138706.719897,-1772663.295735,-0.024839,0.847458,0.226415,0.014423,73250578.670568,-1884535.246406,0.06311,1.026407,0.034058
43,complaint-heavy,2025-04-30,7250000,1,0.05,0.8,0.15,137079177.769093,-2175794.760504,-0.016129,0.859079,0.216036,0.004231,134810335.026561,93047.982028,-1.042765,0.99931,0.137001
43,complaint-heavy,2025-04-30,7250000,1,0.1,0.8,0.15,137079177.769093,-2175794.760504,-0.016129,0.859079,0.216036,0.004231,135383888.299776,-480505.291187,-0.779159,1.003562,0.055324
43,complaint-heavy,2025-04-30,7250000,1,0.15,0.8,0.15,137079177.769093,-2175794.760504,-0.016129,0.859079,0.216036,0.004231,136009050.305783,-1105667.297194,-0.491833,1.008196,0.034058
43,complaint-heavy,2025-04-30,11530000,1,0.05,0.8,0.15,164135653.465279,-1676761.21373,-0.010321,0.825526,0.242558,0.002119,162613325.651109,-154433.39956,-0.907898,1.000951,0.137001
43,complaint-heavy,2025-04-30,11530000,1,0.1,0.8,0.15,164135653.465279,-1676761.21373,-0.010321,0.825526,0.242558,0.002119,163633648.399857,-1174756.148308,-0.29939,1.007231,0.055324
43,complaint-heavy,2025-04-30,11530000,1,0.15,0.8,0.15,164135653.465279,-1676761.21373,-0.010321,0.825526,0.242558,0.002119,163919892.217794,-1460999.966245,-0.128677,1.008993,0.034058
43,complaint-heavy,2025-04-30,2640000,3,0.05,0.8,0.15,72207057.74162,-841014.317458,-0.011785,0.868644,0.194969,0.009346,71831146.566749,-465103.142587,-0.446974,1.006517,0.132686
43,complaint-heavy,2025-04-30,2640000,3,0.1,0.8,0.15,72207057.74162,-841014.317458,-0.011785,0.868644,0.194969,0.009346,72347275.820918,-981232.396756,0.166725,1.013749,0.054246
43,complaint-heavy,2025-04-30,2640000,3,0.15,0.8,0.15,72207057.74162,-841014.317458,-0.011785,0.868644,0.194969,0.009346,72099067.098256,-733023.674094,-0.128405,1.010271,0.033904
43,complaint-heavy,2025-04-30,7250000,3,0.05,0.8,0.15,136670730.454656,-1767347.446067,-0.013101,0.849593,0.224944,0.002837,133992155.092625,911227.915964,-1.515591,0.993245,0.132686
43,complaint-heavy,2025-04-30,7250000,3,0.1,0.8,0.15,136670730.454656,-1767347.446067,-0.013101,0.849593,0.224944,0.002837,134628202.933144,275180.075445,-1.155702,0.99796,0.054246
43,complaint-heavy,2025-04-30,7250000,3,0.15,0.8,0.15,136670730.454656,-1767347.446067,-0.013101,0.849593,0.224944,0.002837,135923257.080124,-1019874.071535,-0.422935,1.00756,0.033904
43,complaint-heavy,2025-04-30,11530000,3,0.05,0.8,0.15,163531948.38367,-1073056.132121,-0.006605,0.824847,0.24366,0.00138,162555960.210028,-97067.958479,-0.909541,1.000597,0.132686
43,complaint-heavy,2025-04-30,11530000,3,0.1,0.8,0.15,163531948.38367,-1073056.132121,-0.006605,0.824847,0.24366,0.00138,163044703.110965,-585810.859416,-0.454072,1.003606,0.054246
43,complaint-heavy,2025-04-30,11530000,3,0.15,0.8,0.15,163531948.38367,-1073056.132121,-0.006605,0.824847,0.24366,0.00138,163365994.166384,-907101.914835,-0.154656,1.005584,0.033904
43,complaint-heavy,2025-04-30,2640000,7,0.05,0.8,0.15,72619148.373601,-1253104.949439,-0.017559,0.851695,0.213836,0.046729,71182561.617803,183481.806359,-1.146422,0.997429,0.12945
43,complaint-heavy,2025-04-30,2640000,7,0.1,0.8,0.15,72619148.373601,-1253104.949439,-0.017559,0.851695,0.213836,0.046729,71730603.933602,-364560.50944,-0.709074,1.005108,0.05517
43,complaint-heavy,2025-04-30,2640000,7,0.15,0.8,0.15,72619148.373601,-1253104.949439,-0.017559,0.851695,0.213836,0.046729,72284963.413848,-918919.989686,-0.266686,1.012876,0.03452
43,complaint-heavy,2025-04-30,7250000,7,0.05,0.8,0.15,136475651.872386,-1572268.863797,-0.011655,0.846883,0.233853,0.013966,133417583.199556,1485799.809033,-1.945004,0.988986,0.12945
43,complaint-heavy,2025-04-30,7250000,7,0.1,0.8,0.15,136475651.872386,-1572268.863797,-0.011655,0.846883,0.233853,0.013966,134706268.501419,197114.50717,-1.125369,0.998539,0.05517
43,complaint-heavy,2025-04-30,7250000,7,0.15,0.8,0.15,136475651.872386,-1572268.863797,-0.011655,0.846883,0.233853,0.013966,135523654.948938,-620271.940349,-0.605492,1.004598,0.03452
43,complaint-heavy,2025-04-30,11530000,7,0.05,0.8,0.15,162950610.702915,-491718.451366,-0.003027,0.821453,0.244763,0.006739,162350505.309609,108386.94194,-1.220425,0.999333,0.12945
43,complaint-heavy,2025-04-30,11530000,7,0.1,0.8,0.15,162950610.702915,-491718.451366,-0.003027,0.821453,0.244763,0.006739,162744428.601598,-285536.350049,-0.419309,1.001758,0.05517
43,complaint-heavy,2025-04-30,11530000,7,0.15,0.8,0.15,162950610.702915,-491718.451366,-0.003027,0.821453,0.244763,0.006739,162940648.625346,-481756.373797,-0.02026,1.002965,0.03452
43,promotion-heavy,2025-04-30,2640000,1,0.05,0.8,0.15,87400858.255741,-1954732.865275,-0.022877,0.871094,0.176796,0.012987,86652715.705987,-1206590.315521,-0.382734,1.014121,0.158576
43,promotion-heavy,2025-04-30,2640000,1,0.1,0.8,0.15,87400858.255741,-1954732.865275,-0.022877,0.871094,0.176796,0.012987,86981160.875217,-1535035.484751,-0.214708,1.017965,0.072738
43,promotion-heavy,2025-04-30,2640000,1,0.15,0.8,0.15,87400858.255741,-1954732.865275,-0.022877,0.871094,0.176796,0.012987,87254116.109715,-1807990.719249,-0.07507,1.021159,0.046386
43,promotion-heavy,2025-04-30,7250000,1,0.05,0.8,0.15,175447358.375813,-2478793.437782,-0.014331,0.876011,0.182648,0.004225,172281248.033979,687316.904052,-1.277279,0.996026,0.158576
43,promotion-heavy,2025-04-30,7250000,1,0.1,0.8,0.15,175447358.375813,-2478793.437782,-0.014331,0.876011,0.182648,0.004225,173264192.145574,-295627.207543,-0.880737,1.001709,0.072738
43,promotion-heavy,2025-04-30,7250000,1,0.15,0.8,0.15,175447358.375813,-2478793.437782,-0.014331,0.876011,0.182648,0.004225,173909772.362539,-941207.424508,-0.620296,1.005441,0.046386
43,promotion-heavy,2025-04-30,11530000,1,0.05,0.8,0.15,224039888.511513,-2302910.745726,-0.010386,0.846946,0.237913,0.002274,220440581.398422,1296396.367365,-1.562938,0.994153,0.158576
43,promotion-heavy,2025-04-30,11530000,1,0.1,0.8,0.15,224039888.511513,-2302910.745726,-0.010386,0.846946,0.237913,0.002274,222325089.029676,-588111.263889,-0.744623,1.002652,0.072738
43,promotion-heavy,2025-04-30,11530000,1,0.15,0.8,0.15,224039888.511513,-2302910.745726,-0.010386,0.846946,0.237913,0.002274,222831913.318045,-1094935.552258,-0.524543,1.004938,0.046386
43,promotion-heavy,2025-04-30,2640000,3,0.05,0.8,0.15,86507395.795015,-1061270.404549,-0.01242,0.882812,0.160221,0.025316,85553602.790125,-107477.399659,-0.898728,1.001258,0.151641
43,promotion-heavy,2025-04-30,2640000,3,0.1,0.8,0.15,86507395.795015,-1061270.404549,-0.01242,0.882812,0.160221,0.025316,86299308.826365,-853183.435899,-0.196073,1.009985,0.073047
43,promotion-heavy,2025-04-30,2640000,3,0.15,0.8,0.15,86507395.795015,-1061270.404549,-0.01242,0.882812,0.160221,0.025316,85879054.991003,-432929.600537,-0.592065,1.005067,0.044999
43,promotion-heavy,2025-04-30,7250000,3,0.05,0.8,0.15,174714944.358001,-1746379.41997,-0.010097,0.877358,0.182648,0.008357,171242845.17457,1725719.763461,-1.98817,0.990023,0.151641
43,promotion-heavy,2025-04-30,7250000,3,0.1,0.8,0.15,174714944.358001,-1746379.41997,-0.010097,0.877358,0.182648,0.008357,172240533.048538,728031.889493,-1.416881,0.995791,0.073047
43,promotion-heavy,2025-04-30,7250000,3,0.15,0.8,0.15,174714944.358001,-1746379.41997,-0.010097,0.877358,0.182648,0.008357,173298118.962751,-329554.02472,-0.811293,1.001905,0.044999
43,promotion-heavy,2025-04-30,11530000,3,0.05,0.8,0.15,223362569.730606,-1625591.964819,-0.007331,0.847682,0.236641,0.004515,219902278.362344,1834699.403443,-2.128635,0.991726,0.151641
43,promotion-heavy,2025-04-30,11530000,3,0.1,0.8,0.15,223362569.730606,-1625591.964819,-0.007331,0.847682,0.236641,0.004515,221077789.165895,659188.599892,-1.405507,0.997027,0.073047
