scenario_family,budget,policy_kind,latency_days,block_count,policy_value_mean,policy_value_ci_low,policy_value_ci_high,stale_regret_mean,stale_regret_ci_low,stale_regret_ci_high,relative_loss_mean,relative_loss_ci_low,relative_loss_ci_high,target_overlap_mean,target_overlap_ci_low,target_overlap_ci_high,missed_at_risk_mean,missed_at_risk_ci_low,missed_at_risk_ci_high,window_miss_rate_mean,window_miss_rate_ci_low,window_miss_rate_ci_high,selected_customers_mean,selected_customers_ci_low,selected_customers_ci_high,partial_reopt_optimization_call_ratio_mean,partial_reopt_optimization_call_ratio_ci_low,partial_reopt_optimization_call_ratio_ci_high,partial_reopt_regret_recovery_ratio_mean,partial_reopt_regret_recovery_ratio_ci_low,partial_reopt_regret_recovery_ratio_ci_high,partial_reopt_full_refresh_value_ratio_mean,partial_reopt_full_refresh_value_ratio_ci_low,partial_reopt_full_refresh_value_ratio_ci_high,partial_reopt_target_overlap_mean,partial_reopt_target_overlap_ci_low,partial_reopt_target_overlap_ci_high,partial_reopt_missed_at_risk_mean,partial_reopt_missed_at_risk_ci_low,partial_reopt_missed_at_risk_ci_high,partial_reopt_window_miss_rate_mean,partial_reopt_window_miss_rate_ci_low,partial_reopt_window_miss_rate_ci_high,partial_reopt_relative_loss_mean,partial_reopt_relative_loss_ci_low,partial_reopt_relative_loss_ci_high,partial_reopt_target_overlap_recovery_mean,partial_reopt_target_overlap_recovery_ci_low,partial_reopt_target_overlap_recovery_ci_high,partial_reopt_missed_at_risk_recovery_mean,partial_reopt_missed_at_risk_recovery_ci_low,partial_reopt_missed_at_risk_recovery_ci_high,partial_reopt_window_miss_rate_recovery_mean,partial_reopt_window_miss_rate_recovery_ci_low,partial_reopt_window_miss_rate_recovery_ci_high,random_refresh_full_refresh_value_ratio_mean,random_refresh_full_refresh_value_ratio_ci_low,random_refresh_full_refresh_value_ratio_ci_high,random_refresh_target_overlap_mean,random_refresh_target_overlap_ci_low,random_refresh_target_overlap_ci_high,random_refresh_missed_at_risk_mean,random_refresh_missed_at_risk_ci_low,random_refresh_missed_at_risk_ci_high,random_refresh_window_miss_rate_mean,random_refresh_window_miss_rate_ci_low,random_refresh_window_miss_rate_ci_high,random_refresh_relative_loss_mean,random_refresh_relative_loss_ci_low,random_refresh_relative_loss_ci_high,random_refresh_target_overlap_recovery_mean,random_refresh_target_overlap_recovery_ci_low,random_refresh_target_overlap_recovery_ci_high,random_refresh_missed_at_risk_recovery_mean,random_refresh_missed_at_risk_recovery_ci_low,random_refresh_missed_at_risk_recovery_ci_high,random_refresh_window_miss_rate_recovery_mean,random_refresh_window_miss_rate_recovery_ci_low,random_refresh_window_miss_rate_recovery_ci_high,top_risk_refresh_full_refresh_value_ratio_mean,top_risk_refresh_full_refresh_value_ratio_ci_low,top_risk_refresh_full_refresh_value_ratio_ci_high,top_risk_refresh_target_overlap_mean,top_risk_refresh_target_overlap_ci_low,top_risk_refresh_target_overlap_ci_high,top_risk_refresh_missed_at_risk_mean,top_risk_refresh_missed_at_risk_ci_low,top_risk_refresh_missed_at_risk_ci_high,top_risk_refresh_window_miss_rate_mean,top_risk_refresh_window_miss_rate_ci_low,top_risk_refresh_window_miss_rate_ci_high,top_risk_refresh_relative_loss_mean,top_risk_refresh_relative_loss_ci_low,top_risk_refresh_relative_loss_ci_high,top_risk_refresh_target_overlap_recovery_mean,top_risk_refresh_target_overlap_recovery_ci_low,top_risk_refresh_target_overlap_recovery_ci_high,top_risk_refresh_missed_at_risk_recovery_mean,top_risk_refresh_missed_at_risk_recovery_ci_low,top_risk_refresh_missed_at_risk_recovery_ci_high,top_risk_refresh_window_miss_rate_recovery_mean,top_risk_refresh_window_miss_rate_recovery_ci_low,top_risk_refresh_window_miss_rate_recovery_ci_high,top_value_refresh_full_refresh_value_ratio_mean,top_value_refresh_full_refresh_value_ratio_ci_low,top_value_refresh_full_refresh_value_ratio_ci_high,top_value_refresh_target_overlap_mean,top_value_refresh_target_overlap_ci_low,top_value_refresh_target_overlap_ci_high,top_value_refresh_missed_at_risk_mean,top_value_refresh_missed_at_risk_ci_low,top_value_refresh_missed_at_risk_ci_high,top_value_refresh_window_miss_rate_mean,top_value_refresh_window_miss_rate_ci_low,top_value_refresh_window_miss_rate_ci_high,top_value_refresh_relative_loss_mean,top_value_refresh_relative_loss_ci_low,top_value_refresh_relative_loss_ci_high,top_value_refresh_target_overlap_recovery_mean,top_value_refresh_target_overlap_recovery_ci_low,top_value_refresh_target_overlap_recovery_ci_high,top_value_refresh_missed_at_risk_recovery_mean,top_value_refresh_missed_at_risk_recovery_ci_low,top_value_refresh_missed_at_risk_recovery_ci_high,top_value_refresh_window_miss_rate_recovery_mean,top_value_refresh_window_miss_rate_recovery_ci_low,top_value_refresh_window_miss_rate_recovery_ci_high
complaint-heavy,11530000,stronger-but-stale,3,48,177407054.727351,164729375.462536,189956736.439575,-4478621.866012,-5595826.374133,-3477901.412913,-0.02212,-0.027432,-0.018116,0.800812,0.791432,0.810041,0.28761,0.267515,0.306972,0.003447,0.002679,0.004257,1347.770833,1252.880208,1437.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
complaint-heavy,11530000,weaker-but-fresh,0,48,131126220.553803,126125358.784858,135969429.940444,41802212.307535,35088481.954917,47832005.320843,0.215402,0.184569,0.245391,0.787211,0.776308,0.798114,0.011328,0.00875,0.013861,0.0,0.0,0.0,1984.270833,1953.766667,2023.585417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dormancy-heavy,2640000,base-stale,0,48,75328677.653815,72169850.095845,78411093.108476,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,253.3125,239.372917,268.206771,0.014989,0.012884,0.016986,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dormancy-heavy,2640000,base-stale,1,48,76327352.861547,73030745.750315,79172930.682413,-998675.207732,-1297204.003563,-658840.842592,-0.015108,-0.020388,-0.010467,0.905971,0.899656,0.913415,0.134056,0.124342,0.142416,0.007594,0.00568,0.009338,248.291667,235.959896,260.735937,0.051435,0.04693,0.055105,-1.631122,-2.339506,-1.114445,0.995827,0.992601,0.999003,0.941793,0.93541,0.948833,0.075231,0.066201,0.085243,0.007452,0.005634,0.008976,0.004173,0.001367,0.007272,0.371755,0.316493,0.430894,0.43491,0.376178,0.494288,0.007326,-0.055977,0.07011,1.014911,1.010054,1.019381,0.911932,0.906198,0.918487,0.125614,0.11819,0.133095,0.007718,0.005936,0.009649,-0.014911,-0.019625,-0.010235,0.057577,0.03827,0.079273,0.059832,0.039657,0.082769,-0.020342,-0.059876,0.004996,1.017926,1.013994,1.021872,0.939733,0.934226,0.94535,0.08493,0.076497,0.092355,0.006896,0.004988,0.00888,-0.017926,-0.022004,-0.014621,0.353083,0.301279,0.403853,0.361477,0.304827,0.414493,0.0869,-0.001626,0.18743,1.013676,1.009035,1.018396,0.915106,0.907663,0.920952,0.124744,0.116721,0.133053,0.007796,0.006034,0.009786,-0.013676,-0.01852,-0.009055,0.087414,0.045915,0.127477,0.05374,0.007896,0.09472,-0.026316,-0.075923,0.001859
dormancy-heavy,2640000,base-stale,3,48,76312600.476159,73121505.344439,79818451.806681,-983922.822344,-1301649.581421,-639177.943326,-0.014595,-0.019117,-0.009774,0.901392,0.894159,0.908335,0.139523,0.129904,0.150384,0.013403,0.010324,0.016413,250.041667,236.961979,262.689583,0.053886,0.050014,0.058225,-2.518853,-3.763471,-1.500024,0.993887,0.990271,0.997568,0.939144,0.932802,0.944666,0.074724,0.067341,0.082574,0.013289,0.010302,0.016568,0.006113,0.003166,0.008862,0.369412,0.312555,0.424809,0.447158,0.390054,0.505186,-0.011281,-0.070626,0.031013,1.013454,1.009157,1.018239,0.905486,0.899109,0.912946,0.13357,0.122303,0.142096,0.013196,0.010214,0.01624,-0.013454,-0.017648,-0.008923,0.041052,0.025118,0.057072,0.042268,0.025764,0.057386,0.017605,-0.000165,0.041747,1.017502,1.014111,1.021275,0.939254,0.933653,0.945392,0.083524,0.07568,0.091396,0.012312,0.009214,0.015532,-0.017502,-0.020727,-0.014087,0.376038,0.325734,0.422711,0.39111,0.340644,0.43787,0.084489,-0.018669,0.175609,1.01263,1.008556,1.016762,0.9107,0.904245,0.916766,0.13169,0.123611,0.140481,0.013513,0.010641,0.01634,-0.01263,-0.017479,-0.008058,0.083243,0.026212,0.124479,0.033279,-0.036114,0.08115,-0.006895,-0.023811,0.008572
dormancy-heavy,2640000,base-stale,7,48,76260062.05307,73090528.082934,79249095.46626,-931384.399255,-1266177.031954,-618572.952378,-0.01395,-0.018818,-0.008862,0.891188,0.884012,0.897359,0.153109,0.14386,0.163474,0.044598,0.035223,0.053424,249.8125,238.1875,263.001042,0.057544,0.053666,0.061513,-3.577556,-6.982402,-1.716108,0.992716,0.989447,0.995898,0.935223,0.928786,0.942168,0.080183,0.070589,0.091351,0.043038,0.032973,0.052507,0.007284,0.003879,0.010865,0.397635,0.341587,0.448658,0.473008,0.415134,0.523507,0.019672,0.000202,0.042005,1.01165,1.007353,1.016466,0.895711,0.889311,0.902413,0.14661,0.136556,0.1572,0.044032,0.03556,0.0536,-0.01165,-0.016267,-0.007016,0.042133,0.022852,0.061698,0.044567,0.026247,0.065045,0.010884,0.002828,0.022521,1.016569,1.01283,1.020056,0.938413,0.932812,0.944567,0.084097,0.076151,0.091816,0.038328,0.030091,0.046523,-0.016569,-0.020505,-0.012156,0.430209,0.385082,0.479509,0.44298,0.392331,0.496037,0.173017,0.094705,0.257093,1.010964,1.006433,1.015357,0.904115,0.897664,0.91011,0.14169,0.132608,0.151589,0.044525,0.036958,0.052769,-0.010964,-0.015348,-0.006587,0.118554,0.097878,0.139615,0.067036,0.045341,0.093401,0.000996,-0.005604,0.006331
dormancy-heavy,2640000,full-refresh,0,48,75328677.653815,72258762.560643,78419107.691766,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,253.3125,239.546354,266.730729,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
dormancy-heavy,2640000,stronger-but-stale,3,48,79281805.119884,75539851.594462,83729566.815686,-3953127.466069,-4602480.602345,-3356562.26056,-0.050848,-0.058281,-0.044133,0.777167,0.757151,0.79362,0.337842,0.306551,0.377919,0.047377,0.034443,0.058284,234.791667,219.654687,249.359896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dormancy-heavy,2640000,weaker-but-fresh,0,48,35798345.48892,33789065.142452,37950321.322855,39530332.164895,35559208.975507,43558000.580246,0.511273,0.476114,0.542224,0.713663,0.694682,0.733927,0.083563,0.06911,0.097897,0.0,0.0,0.0,476.25,459.541667,494.536979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dormancy-heavy,7250000,base-stale,0,48,150560778.550343,142008951.918455,157968963.57856,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,790.5625,751.303646,829.334375,0.014989,0.012785,0.017363,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dormancy-heavy,7250000,base-stale,1,48,151934129.417285,144306079.305966,158647303.286703,-1373350.866942,-1671102.927319,-1049642.194385,-0.009145,-0.011081,-0.007368,0.882466,0.876628,0.888508,0.180596,0.171287,0.189703,0.002419,0.001867,0.002997,773.770833,732.985937,810.541146,0.051435,0.04725,0.055595,-3.434533,-6.509393,-1.588782,0.995535,0.993879,0.996996,0.927734,0.921979,0.933661,0.096925,0.088468,0.106515,0.002363,0.001877,0.002897,0.004465,0.002549,0.00622,0.388871,0.357124,0.425696,0.468759,0.429758,0.506139,0.010734,-0.037197,0.068031,1.008753,1.006848,1.010365,0.88765,0.881965,0.892746,0.173016,0.164277,0.181735,0.002415,0.001846,0.002964,-0.008753,-0.010552,-0.007108,0.042694,0.03589,0.050535,0.041522,0.034395,0.049596,0.000219,-0.061593,0.061936,1.012311,1.010556,1.014302,0.887951,0.882352,0.893335,0.17305,0.164662,0.181845,0.002231,0.00168,0.002797,-0.012311,-0.014178,-0.01032,0.044956,0.03453,0.053921,0.040645,0.031344,0.048905,0.07235,-0.029495,0.181304,1.008926,1.00737,1.010796,0.886003,0.880243,0.891706,0.178917,0.170174,0.188674,0.002492,0.001855,0.003113,-0.008926,-0.010616,-0.00716,0.028443,0.017002,0.040772,0.007442,-0.002622,0.01865,-0.028465,-0.074295,-0.001085
dormancy-heavy,7250000,base-stale,3,48,151774004.990611,144254103.914313,159524523.388349,-1213226.440268,-1509842.979149,-889251.968241,-0.007925,-0.009929,-0.006025,0.876408,0.869093,0.882771,0.187379,0.177185,0.198556,0.004289,0.003359,0.005276,773.104167,733.342188,813.85,0.053886,0.049552,0.057726,-2.709544,-4.059897,-1.716387,0.994004,0.992379,0.995735,0.925232,0.917769,0.932121,0.097608,0.087858,0.108376,0.004221,0.003361,0.005161,0.005996,0.004369,0.007748,0.402544,0.366889,0.438149,0.485474,0.446602,0.522573,-0.003246,-0.059793,0.041294,1.007664,1.005462,1.009662,0.883096,0.877478,0.889462,0.177013,0.167534,0.186311,0.00424,0.003327,0.005087,-0.007664,-0.009723,-0.005644,0.052099,0.044528,0.05979,0.0536,0.04683,0.060779,0.004058,-0.017756,0.024134,1.011352,1.009671,1.013354,0.882391,0.877215,0.88852,0.179488,0.169581,0.188329,0.003977,0.00307,0.005011,-0.011352,-0.013282,-0.009257,0.047256,0.038547,0.056377,0.040682,0.033733,0.048297,0.077342,-0.014045,0.156237,1.008266,1.006514,1.010149,0.882002,0.876108,0.887783,0.184436,0.175316,0.192495,0.004298,0.003483,0.005142,-0.008266,-0.010021,-0.006796,0.044775,0.0339,0.05806,0.013106,0.002355,0.024323,-0.003,-0.020916,0.01035
dormancy-heavy,7250000,base-stale,7,48,151723080.185384,143290031.394561,159889875.654893,-1162301.635041,-1477096.377341,-832364.466742,-0.007624,-0.009726,-0.00563,0.866933,0.860173,0.873845,0.199524,0.190151,0.20896,0.014415,0.011466,0.017543,776.520833,736.701042,818.188021,0.057544,0.053405,0.061293,-2.370857,-2.84001,-1.922295,0.9921,0.990587,0.993716,0.921984,0.915033,0.92802,0.097836,0.089402,0.107682,0.013847,0.011394,0.016382,0.0079,0.006253,0.009437,0.420347,0.384441,0.458531,0.516497,0.480725,0.557869,0.024773,0.003886,0.045011,1.007139,1.00522,1.009006,0.874737,0.868265,0.881034,0.187761,0.178625,0.196594,0.01427,0.011048,0.016542,-0.007139,-0.008943,-0.005012,0.058911,0.051391,0.066847,0.058631,0.049995,0.067907,0.006037,5.9e-05,0.012679,1.011945,1.009835,1.013845,0.875243,0.86956,0.881261,0.188997,0.179545,0.197595,0.012529,0.00994,0.015159,-0.011945,-0.014008,-0.009909,0.064688,0.053818,0.076862,0.053942,0.04422,0.063715,0.160342,0.078092,0.239944,1.006761,1.004858,1.008457,0.873448,0.86723,0.881217,0.19653,0.185122,0.206326,0.014432,0.011199,0.017166,-0.006761,-0.008439,-0.004709,0.05106,0.034609,0.065755,0.015835,0.003345,0.027632,-0.000648,-0.005796,0.004911
dormancy-heavy,7250000,full-refresh,0,48,150560778.550343,141953633.288409,158715053.665784,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,790.5625,747.095833,833.405208,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
dormancy-heavy,7250000,stronger-but-stale,3,48,157283563.200183,148184957.788943,165974680.573464,-6722784.64984,-7799504.651713,-5638983.253232,-0.041801,-0.047013,-0.036036,0.780938,0.769303,0.791618,0.344722,0.324353,0.363774,0.01528,0.012028,0.019125,728.895833,681.900521,780.948958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dormancy-heavy,7250000,weaker-but-fresh,0,48,92466021.130832,88429839.73651,96181203.406639,58094757.419511,52760657.797353,63588170.776694,0.3746,0.352201,0.399499,0.730902,0.719993,0.741674,0.026278,0.022284,0.030773,0.0,0.0,0.0,1266.770833,1238.336979,1303.579167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dormancy-heavy,11530000,base-stale,0,48,193220505.875239,180484797.047921,205552616.171147,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1442.354167,1365.905729,1519.188542,0.014989,0.012764,0.017497,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dormancy-heavy,11530000,base-stale,1,48,194169996.242812,180772180.66222,207521061.215815,-949490.367573,-1204365.426097,-698172.912379,-0.004335,-0.005601,-0.003236,0.892534,0.886486,0.898479,0.159033,0.147893,0.17002,0.001275,0.001019,0.001589,1429.229167,1350.314583,1506.240104,0.051435,0.046783,0.055698,-2.151642,-3.252005,-1.332604,0.998319,0.99723,0.999459,0.920093,0.915023,0.925757,0.1056,0.096399,0.114354,0.001265,0.001,0.001565,0.001681,0.000531,0.002863,0.243972,0.203112,0.288288,0.322657,0.282933,0.36734,-0.000209,-0.059057,0.060033,1.004083,1.002793,1.00532,0.897444,0.891218,0.904296,0.151644,0.138018,0.163258,0.001275,0.000967,0.001534,-0.004083,-0.005125,-0.002775,0.045384,0.039627,0.051976,0.04795,0.041233,0.056781,0.000309,-0.000427,0.001034,1.00516,1.004047,1.006767,0.894657,0.888463,0.901697,0.156122,0.143451,0.166699,0.001171,0.00089,0.001477,-0.00516,-0.006298,-0.003867,0.019925,0.015179,0.024551,0.018478,0.013651,0.023102,0.075037,-0.022331,0.1791,1.004174,1.003036,1.00524,0.893943,0.886441,0.899764,0.158539,0.146418,0.170777,0.001313,0.001022,0.001592,-0.004174,-0.005382,-0.003,0.012369,0.003463,0.021263,0.002861,-0.006756,0.011232,-0.029589,-0.071949,-0.001477
dormancy-heavy,11530000,base-stale,3,48,194008922.239842,180700598.203076,206330146.197138,-788416.364603,-1087708.875798,-479082.499857,-0.003161,-0.004633,-0.001643,0.883798,0.877778,0.889564,0.167377,0.154571,0.17944,0.002246,0.001779,0.002704,1435.770833,1358.496875,1511.172396,0.053886,0.050253,0.058012,-2.594208,-4.19421,-1.47358,0.996666,0.995718,0.997777,0.914941,0.908579,0.921415,0.106577,0.096386,0.117729,0.00225,0.001745,0.002761,0.003334,0.002061,0.004373,0.262961,0.217787,0.30829,0.351183,0.310221,0.393722,-0.015701,-0.075441,0.028789,1.00306,1.0016,1.004527,0.889844,0.884269,0.895032,0.159099,0.148302,0.171337,0.002255,0.001753,0.002704,-0.00306,-0.004476,-0.001554,0.051864,0.044059,0.057789,0.051023,0.042651,0.058013,-0.002291,-0.008572,0.001261,1.004013,1.002305,1.005679,0.885994,0.880437,0.891958,0.164699,0.153565,0.175529,0.002073,0.001593,0.002579,-0.004013,-0.005634,-0.002579,0.01879,0.015035,0.022759,0.01556,0.011866,0.019866,0.07946,-0.026463,0.176602,1.002931,1.001279,1.004422,0.885212,0.878963,0.8903,0.167758,0.155227,0.179669,0.002257,0.00181,0.002758,-0.002931,-0.00427,-0.001278,0.012768,0.005547,0.021566,-0.00192,-0.008891,0.005767,-0.005628,-0.02204,0.008434
